Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2021-07-21 16:32:11,2021-07-19,VXRT,"Vaxart, Inc.",Echerd Margaret,"SVP, Principal Accntng Officer",S - Sale+OE,$8.00,"-1,800",0,-100%,"-$14,400",#N/A,#N/A
2021-07-21 16:30:45,2021-07-19,COUP,Coupa Software Inc,Bernshteyn Robert,CEO,S - Sale+OE,$219.29,"-50,000","219,445",-19%,"-$10,964,319",#N/A,#N/A
2021-07-21 16:29:49,2021-07-20,OMCL,"Omnicell, Inc",Johnston Dan S,"EVP, Chief Legal, Admin",S - Sale+OE,$151.35,"-31,236","64,205",-33%,"-$4,727,707",#N/A,#N/A
2021-07-21 16:28:40,2021-07-19,PEP,Pepsico Inc,Gallagher Marie T.,"SVP, Controller",S - Sale,$155.70,"-7,409","46,886",-14%,"-$1,153,551",#N/A,#N/A
2021-07-21 16:27:31,2021-07-19,TTGT,Techtarget Inc,Marino Roger M,Dir,S - Sale,$70.78,"-20,000","1,498,602",-1%,"-$1,415,694",#N/A,#N/A
2021-07-21 16:25:03,2021-07-19,DMLP,"Dorchester Minerals, L.P.",Dorchester Minerals Operating LP,Entity Under Common Control,P - Purchase,$15.88,#ERROR!,"24,092",0.6,#ERROR!,9000,142932
2021-07-21 16:20:55,2021-07-19,ABM,Abm Industries Inc /de/,Jacobsen Rene,"EVP, COO",S - Sale,$45.35,"-4,867","35,864",-12%,"-$220,733",#N/A,#N/A
2021-07-21 16:20:17,2021-07-19,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,$18.03,#ERROR!,"245,135",0.01,#ERROR!,1500,27040
2021-07-21 16:19:21,2021-07-19,CSTL,Castle Biosciences Inc,Maetzold Derek J,"Pres, Chief Exec. Officer",S - Sale,$65.30,"-25,000","913,478",-3%,"-$1,632,406",#N/A,#N/A
2021-07-21 16:16:44,2021-07-20,MDLA,"Medallia, Inc.",Stretch Leslie,"Pres, CEO",S - Sale,$31.52,"-31,410","831,935",-4%,"-$990,084",#N/A,#N/A
2021-07-21 16:14:36,2021-07-19,BAND,Bandwidth Inc.,Murdock John C.,Dir,S - Sale,$127.05,-244,"20,409",-1%,"-$31,000",#N/A,#N/A
2021-07-21 16:12:59,2021-07-20,MDLA,"Medallia, Inc.",Ottosson Mikael J,"CTO, EVP",S - Sale+OE,$31.36,"-75,000","155,856",-32%,"-$2,351,804",#N/A,#N/A
2021-07-21 16:12:53,2021-07-19,MCG,Membership Collective Group Inc.,Afzal Humera,CFO,P - Purchase,$14.00,100,100,New,#ERROR!,100,1400
2021-07-21 16:12:04,2021-07-19,MCG,Membership Collective Group Inc.,Ein Mark,Dir,P - Purchase,$14.00,#ERROR!,"138,333",9.38,#ERROR!,125000,1750000
2021-07-21 16:11:45,2021-07-19,MCG,Membership Collective Group Inc.,Jackson Yusef,Dir,P - Purchase,$14.00,#ERROR!,"27,333",1.05,#ERROR!,14000,196000
2021-07-21 16:07:17,2021-07-19,CARG,"Cargurus, Inc.",Steinert Langley,"Exec COB, 10%",S - Sale,$27.57,"-31,098","708,813",-4%,"-$857,246",#N/A,#N/A
2021-07-21 16:06:54,2021-07-19,CHPT,"Chargepoint Holdings, Inc.",Linse Michael,"Dir, 10%",S - Sale,$23.50,"-6,831,700","10,665,298",-39%,"-$160,544,950",#N/A,#N/A
2021-07-21 16:06:08,2021-07-20,DCT,"Duck Creek Technologies, Inc.",Dey Anirban,"Chief Product, Technology Ofc",S - Sale,$43.94,"-2,000","424,275",0%,"-$87,880",#N/A,#N/A
2021-07-21 16:04:24,2021-06-07,BOH,Bank of Hawaii Corp,Sellers Mary E,"Vice Chair, CRO",S - Sale+OE,$88.71,"-5,000","95,972",-5%,"-$443,550",#N/A,#N/A
2021-07-21 16:04:22,2021-07-20,ABC,Amerisourcebergen Corp,Collis Steven H,"COB, Pres, CEO",S - Sale+OE,$117.66,"-12,784","186,825",-6%,"-$1,504,165",#N/A,#N/A
2021-07-21 16:04:06,2021-07-19,OCGN,"Ocugen, Inc.",Kumar Ramesh,Dir,S - Sale+OE,$6.40,"-7,500",0,-100%,"-$48,000",#N/A,#N/A
2021-07-21 16:00:40,2021-07-19,QUOT,Quotient Technology Inc.,Boal Steven R.,"CEO, COB",S - Sale,$10.18,"-5,000","4,536,992",0%,"-$50,898",#N/A,#N/A
2021-07-21 15:58:58,2021-06-14,BOH,Bank of Hawaii Corp,Shigemura Dean Y,"Vice COB, CFO",S - Sale+OE,$89.25,"-5,833","62,140",-9%,"-$520,595",#N/A,#N/A
2021-07-21 15:55:59,2021-07-16,BLFY,Blue Foundry Bancorp,Lang Mirella,Dir,P - Purchase,$12.99,#ERROR!,"5,765",New,#ERROR!,5765,74887
2021-07-21 15:35:46,2021-06-01,BOH,Bank of Hawaii Corp,Ho Peter S,"COB, CEO, Pres",S - Sale+OE,$90.19,"-5,833","236,067",-2%,"-$526,078",#N/A,#N/A
2021-07-21 15:24:13,2021-07-19,ABQQ,Ab International Group Corp.,Deng Chiyuan,"CEO, 10%",P - Purchase,$0.08,#ERROR!,"6,312,733",1.1,#ERROR!,3300000,264000
2021-07-21 15:14:38,2021-07-20,COSM,Cosmos Holdings Inc.,Siokas Grigorios,"CEO, 10%",S - Sale,$2.32,"-273,450","7,051,067",-4%,"-$634,773",#N/A,#N/A
2021-07-21 15:14:19,2021-07-19,COSM,Cosmos Holdings Inc.,Siokas Grigorios,"CEO, 10%",P - Purchase,$6.00,#ERROR!,"7,324,517",0.03,#ERROR!,208333,1249998
2021-07-21 14:53:01,2021-07-19,PGR,Progressive Corp/oh/,Niederst Lori A,Chief Human Resource Officer,S - Sale,$95.29,"-9,126","29,419",-24%,"-$869,617",#N/A,#N/A
2021-07-21 14:46:42,2021-07-19,PGR,Progressive Corp/oh/,Mascaro Daniel P,"Vice Pres, Secretary, CLO",S - Sale,$95.29,"-9,505","37,315",-20%,"-$905,731",#N/A,#N/A
2021-07-21 14:41:00,2021-07-19,PGR,Progressive Corp/oh/,Quigg Andrew J,Chief Strategy Officer,S - Sale,$95.29,"-3,096","18,085",-15%,"-$295,018",#N/A,#N/A
2021-07-21 14:02:36,2021-07-19,MTEM,"Molecular Templates, Inc.",Biotech Target N V,10%,P - Purchase,$7.05,#ERROR!,"9,787,003",0.03,#ERROR!,244382,1722502
2021-07-21 14:00:27,2021-07-14,QURE,Uniqure N.V.,Kapusta Matthew C,"CEO, CFO, MD",S - Sale,$27.77,"-1,000","257,577",0%,"-$27,770",#N/A,#N/A
2021-07-21 13:24:35,2021-07-20,NTGR,"Netgear, Inc.",Cormack Heidi,"SVP, Marketing",S - Sale+OE,$36.83,"-5,301","49,276",-10%,"-$195,236",#N/A,#N/A
2021-07-21 13:14:22,2021-07-20,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,$250.78,"-10,781","18,519,279",0%,"-$2,703,685",#N/A,#N/A
2021-07-21 13:12:26,2021-07-19,NTGR,"Netgear, Inc.",Kim Andrew Wonki,"SVP, Legal, Corp Dev",S - Sale+OE,$37.04,-782,"82,074",-1%,"-$28,965",#N/A,#N/A
2021-07-21 12:36:25,2021-07-19,PEG,Public Service Enterprise Group Inc,Chernick Rose M,"VP, Controller",S - Sale,$61.34,-400,"33,056",-1%,"-$24,536",#N/A,#N/A
2021-07-21 12:14:09,2021-07-20,DPW,"Ault Global Holdings, Inc.",Ault Milton C III,Exec COB,P - Purchase,$2.28,#ERROR!,"1,436,331",0.01,#ERROR!,20000,45622
2021-07-21 11:12:46,2021-07-20,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,$237.06,"-15,610","108,848,211",0%,"-$3,700,429",#N/A,#N/A
2021-07-21 11:12:04,2021-07-20,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,491.57",26,"377,543",0%,#ERROR!,26,38781
2021-07-21 10:50:26,2021-07-19,NWPX,Northwest Pipe Co,Larson Keith R,Dir,S - Sale,$27.24,"-1,000","17,414",-5%,"-$27,237",#N/A,#N/A
2021-07-21 10:40:56,2021-07-01,OHI,Omega Healthcare Investors Inc,Ballew Neal,Chief Accounting Officer,P - Purchase,$36.29,255,255,New,#ERROR!,255,9254
2021-07-21 10:17:58,2021-07-20,CNBKA,Century Bancorp Inc,Evangelista Paul A,EVP,P - Purchase,$114.20,2,"8,220",0%,#ERROR!,2,197
2021-07-21 8:40:28,2021-07-20,QURT,"Quarta-Rad, Inc.",Shvetsky Victor,"Chief Ex. Officer, 10%",S - Sale,$0.60,-900,"12,310,683",0%,-$540,#N/A,#N/A
2021-07-21 6:08:06,2021-07-20,IVAN,Ivanhoe Capital Acquisition Corp.,Friedland Robert M,"COB, CEO",P - Purchase,$9.88,#ERROR!,"200,000",0.33,#ERROR!,50000,494000
2021-07-20 21:45:53,2021-07-20,OTRK,"Ontrak, Inc.",Peizer Terren S,"Exec COB, 10%",S - Sale,$27.93,"-7,063","9,114,155",0%,"-$197,285",#N/A,#N/A
2021-07-20 21:44:46,2021-07-16,MAPS,"Wm Technology, Inc.","Luxor Capital Group, LP",10%,S - Sale,$13.16,"-241,649","6,616,117",-4%,"-$3,180,099",#N/A,#N/A
2021-07-20 21:39:44,2021-07-19,RPID,"Rapid Micro Biosystems, Inc.","Longitude Capital Partners Ii, LLC",10%,P - Purchase,$20.00,#ERROR!,"3,557,952",0.04,#ERROR!,150000,3000000
2021-07-20 21:29:51,2021-07-19,AHT,Ashford Hospitality Trust Inc,Ansell Benjamin J Md,Dir,P - Purchase,$16.87,#ERROR!,"37,653",0.16,#ERROR!,5300,89411
2021-07-20 21:28:09,2021-07-18,VEII,"Value Exchange International, Inc.",Chan Heng Fai Ambrose,10%,P - Purchase,$0.21,#ERROR!,"8,500,000",0.31,#ERROR!,2000000,420000
2021-07-20 21:05:30,2021-07-16,AFBI,"Affinity Bancshares, Inc.",Lehman Kenneth R,10%,P - Purchase,$12.98,#ERROR!,"722,003",0.01,#ERROR!,9209,119551
2021-07-20 20:57:56,2021-07-20,ERAS,"Erasca, Inc.",Garner Ebun,GC,P - Purchase,$16.00,900,900,New,#ERROR!,900,14400
2021-07-20 20:51:52,2021-07-19,FLXN,Flexion Therapeutics Inc,Willwerth Christina,Chief Strategy Officer,S - Sale,$6.45,"-3,945","141,241",-3%,"-$25,445",#N/A,#N/A
2021-07-20 20:51:43,2021-07-19,VIR,"Vir Biotechnology, Inc.",Sato Vicki L,Dir,S - Sale,$37.20,"-15,174","1,626,962",-1%,"-$564,509",#N/A,#N/A
2021-07-20 20:49:54,2021-07-19,FLXN,Flexion Therapeutics Inc,Wentworth Kerry,Chief Regulatory Officer,S - Sale,$6.45,"-3,944","146,362",-3%,"-$25,439",#N/A,#N/A
2021-07-20 20:49:14,2021-07-20,ERAS,"Erasca, Inc.",Start Valerie Denise Harding,Dir,P - Purchase,$16.00,#ERROR!,"2,000",New,#ERROR!,2000,32000
2021-07-20 20:48:00,2021-07-19,FLXN,Flexion Therapeutics Inc,Muzikant Adam,Chief Business Officer,S - Sale,$6.45,"-1,870","103,666",-2%,"-$12,062",#N/A,#N/A
2021-07-20 20:46:10,2021-07-20,ERAS,"Erasca, Inc.",Multani Pratik S,Dir,P - Purchase,$16.00,#ERROR!,"172,866",0.04,#ERROR!,6200,99200
2021-07-20 20:45:42,2021-07-19,FLXN,Flexion Therapeutics Inc,Levine Mark S.,GC,S - Sale,$6.45,"-3,945","133,486",-3%,"-$25,445",#N/A,#N/A
2021-07-20 20:45:00,2021-07-16,ORGO,Organogenesis Holdings Inc.,Gillheeney Gary S.,"Pres, CEO",S - Sale+OE,$14.35,"-300,000","131,917",-69%,"-$4,306,343",#N/A,#N/A
2021-07-20 20:43:06,2021-07-20,ERAS,"Erasca, Inc.",Hambleton Julie,Dir,P - Purchase,$16.00,#ERROR!,"6,000",New,#ERROR!,6000,96000
2021-07-20 20:41:37,2021-07-19,EVER,"Everquote, Inc.",Revesz Tomas Jr,Chief Architect,S - Sale,$28.68,"-10,000","488,084",-2%,"-$286,795",#N/A,#N/A
2021-07-20 20:17:16,2021-07-20,BL,"Blackline, Inc.",Tucker Therese,Exec Chair,S - Sale,$112.85,"-10,000","4,593,183",0%,"-$1,128,516",#N/A,#N/A
2021-07-20 20:16:36,2021-07-19,UPWK,"Upwork, Inc",Brown Hayden,"Pres, CEO",S - Sale+OE,$50.17,"-1,281","699,030",0%,"-$64,266",#N/A,#N/A
2021-07-20 20:06:24,2021-07-19,ALGM,"Allegro Microsystems, Inc.",Walsh Paul V Jr,"SVP, CFO, Treasurer",S - Sale,$25.11,"-70,000","1,262,344",-5%,"-$1,757,700",#N/A,#N/A
2021-07-20 20:03:08,2021-07-16,OPEN,Opendoor Technologies Inc.,Wu Eric Chung-Wei,CEO,S - Sale,$14.60,"-186,265","39,241,629",0%,"-$2,718,612",#N/A,#N/A
2021-07-20 19:43:46,2021-07-08,VTNR,Vertex Energy Inc.,Strickland John Noel,COO,S - Sale+OE,$9.99,"-85,000","149,610",-36%,"-$848,750",#N/A,#N/A
2021-07-20 19:39:00,2021-07-16,APO,"Apollo Global Management, Inc.",Harris Joshua,"Co-Founder, 10%",S - Sale+OE,$57.04,"-1,401,098","1,350,000",-51%,"-$79,923,379",#N/A,#N/A
2021-07-20 19:34:13,2021-07-19,SWTX,"Springworks Therapeutics, Inc.",Islam Saqib,CEO,S - Sale,$76.56,"-62,500","821,552",-7%,"-$4,785,189",#N/A,#N/A
2021-07-20 19:31:11,2021-07-19,GATO,"Gatos Silver, Inc.",Electrum Silver Us LLC,10%,S - Sale,$14.00,"-2,500,000","4,124,708",-38%,"-$35,000,000",#N/A,#N/A
2021-07-20 19:25:24,2021-07-19,ZS,"Zscaler, Inc.",Blasing Karen,Dir,S - Sale+OE,$221.43,"-2,000","27,387",-7%,"-$442,868",#N/A,#N/A
2021-07-20 19:21:12,2021-07-19,NARI,"Inari Medical, Inc.",Hykes Andrew,COO,S - Sale,$85.21,"-9,000","192,824",-4%,"-$766,871",#N/A,#N/A
2021-07-20 19:14:25,2021-07-16,SPLK,Splunk Inc,Emanuelson Timothy,Chief Accounting Officer,S - Sale,$134.68,-362,"22,465",-2%,"-$48,754",#N/A,#N/A
2021-07-20 19:07:49,2021-07-19,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,$86.68,"-20,000","2,507,299",-1%,"-$1,733,599",#N/A,#N/A
2021-07-20 19:03:54,2021-07-19,PSMT,Pricesmart Inc,Price Philanthropies Foundation,10%,S - Sale,$86.68,"-20,000","3,825,055",-1%,"-$1,733,598",#N/A,#N/A
2021-07-20 19:03:05,2021-07-16,ENSG,"Ensign Group, Inc",Shaw Daren,Dir,S - Sale,$87.23,"-2,000","40,625",-5%,"-$174,461",#N/A,#N/A
2021-07-20 19:02:44,2021-07-20,ENSG,"Ensign Group, Inc",Daniels Lee A,Dir,S - Sale+OE,$86.57,-982,"45,129",-2%,"-$85,012",#N/A,#N/A
2021-07-20 19:00:34,2021-07-16,SNAP,Snap Inc,Morrow Rebecca,"CAO, Controller",S - Sale,$58.70,"-8,774","252,822",-3%,"-$515,050",#N/A,#N/A
2021-07-20 19:00:26,2021-07-16,SNAP,Snap Inc,Gorman Jeremi,Chief Business Officer,S - Sale,$58.60,"-51,422","1,793,040",-3%,"-$3,013,182",#N/A,#N/A
2021-07-20 19:00:18,2021-07-16,SNAP,Snap Inc,Hunter Jerry James,"SVP, Engineering",S - Sale,$58.57,"-24,964","2,148,455",-1%,"-$1,462,022",#N/A,#N/A
2021-07-20 18:50:35,2021-07-16,SIBN,"Si-Bone, Inc.",Pisetsky Michael A,"SVP, Ops, Adm, Chief Legal Ofr",S - Sale,$29.10,-354,"78,682",0%,"-$10,303",#N/A,#N/A
2021-07-20 18:50:09,2021-07-16,SIBN,"Si-Bone, Inc.",Recupero Anthony J,"Pres, Commercial Ops",S - Sale,$29.10,-587,"121,634",0%,"-$17,085",#N/A,#N/A
2021-07-20 18:49:57,2021-07-16,SIBN,"Si-Bone, Inc.",Dunn Jeffrey W,Dir,S - Sale,$29.10,"-2,113","238,779",-1%,"-$61,498",#N/A,#N/A
2021-07-20 18:44:21,2021-06-11,PINS,"Pinterest, Inc.",Gavini Naveen,"SVP, Products",S - Sale,$68.33,"-8,742","639,564",-1%,"-$597,307",#N/A,#N/A
2021-07-20 18:23:07,2021-07-14,VLDR,"Velodyne Lidar, Inc.",Hall David S.,10%,S - Sale+OE,$9.23,"-5,930","64,709,201",0%,"-$54,734",#N/A,#N/A
2021-07-20 18:18:14,2021-07-14,BUDZ,"Weed, Inc.",Breen Nicole M,"Secretary, Treasurer, 10%",S - Sale,$0.37,"-23,000","21,875,161",0%,"-$8,556",#N/A,#N/A
2021-07-20 18:17:22,2021-07-16,BILL,"Bill.Com Holdings, Inc.",Chung Bora,Chief Experience Officer,S - Sale+OE,$181.31,"-18,848","26,896",-41%,"-$3,417,359",#N/A,#N/A
2021-07-20 18:12:10,2021-07-16,PHR,"Phreesia, Inc.",Weintraub Michael,Dir,S - Sale+OE,$63.76,"-20,000","167,089",-11%,"-$1,275,202",#N/A,#N/A
2021-07-20 18:11:00,2021-07-19,PGEN,"Precigen, Inc.",Sabzevari Helen,"Pres, CEO",S - Sale+OE,$5.43,"-12,531","717,526",-2%,"-$68,047",#N/A,#N/A
2021-07-20 18:05:55,2021-07-20,IMGO,"Imago Biosciences, Inc.","Clarus Lifesciences Iii, L.P.",10%,P - Purchase,$16.00,#ERROR!,"3,375,037",0.05,#ERROR!,150000,2400000
2021-07-20 18:01:26,2021-07-16,SNX,Synnex Corp,Murai Kevin M,Dir,S - Sale+OE,$112.75,"-4,275","101,002",-4%,"-$481,985",#N/A,#N/A
2021-07-20 17:54:29,2021-07-20,IMGO,"Imago Biosciences, Inc.",Heron Patrick J,Dir,P - Purchase,$16.00,#ERROR!,"2,312,331",0.09,#ERROR!,187500,3000000
2021-07-20 17:46:53,2021-07-19,SYPR,Sypris Solutions Inc,Davis Richard L,VP,S - Sale,$3.04,"-10,000","301,496",-3%,"-$30,399",#N/A,#N/A
2021-07-20 17:43:37,2021-07-16,MASS,908 Devices Inc.,Kenneweg John,"VP, Government",S - Sale+OE,$32.27,"-10,000",0,-100%,"-$322,673",#N/A,#N/A
2021-07-20 17:40:14,2021-07-19,SYPR,Sypris Solutions Inc,Gill Jeffrey T,"Pres, CEO, 10%",S - Sale,$3.04,"-15,000","4,933,009",0%,"-$45,600",#N/A,#N/A
2021-07-20 17:36:33,2021-07-14,LSF,"Laird Superfood, Inc.",Hodge Paul Jr.,CEO,S - Sale,$27.84,"-2,500","249,401",-1%,"-$69,600",#N/A,#N/A
2021-07-20 17:34:19,2021-07-19,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$236.17,"-20,000","28,986,249",0%,"-$4,723,466",#N/A,#N/A
2021-07-20 17:33:42,2021-07-19,CPE,Callon Petroleum Co,Johnson S P IV,Dir,S - Sale,$37.95,"-1,200","136,065",-1%,"-$45,540",#N/A,#N/A
2021-07-20 17:28:33,2021-07-02,CBDS,"Cannabis Sativa, Inc.",Herr Brad E,CFO,S - Sale,$0.47,"-35,980","444,531",-7%,"-$16,789",#N/A,#N/A
2021-07-20 17:24:27,2021-07-16,EMMA,"Emmaus Life Sciences, Inc.",Niihara Yutaka,"COB, CEO, 10%",P - Purchase,$1.47,#ERROR!,"10,953,565",0%,#ERROR!,4900,7212
2021-07-20 17:09:03,2021-07-16,MGNX,Macrogenics Inc,Spitznagel Thomas,"SVP, BPD, Manufacturing",S - Sale+OE,$25.01,"-5,000",0,-100%,"-$125,050",#N/A,#N/A
2021-07-20 17:07:30,2021-07-16,FDS,Factset Research Systems Inc,Zimmel Joseph,Dir,S - Sale+OE,$342.57,"-5,626","8,554",-40%,"-$1,927,270",#N/A,#N/A
2021-07-20 17:06:52,2021-07-16,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,$62.93,"-40,000","6,787,511",-1%,"-$2,517,177",#N/A,#N/A
2021-07-20 17:05:49,2021-07-19,CCEL,Cryo Cell International Inc,Portnoy David,"COB, Co-CEO",P - Purchase,$9.24,100,"1,483,038",0%,#ERROR!,100,924
2021-07-20 17:05:43,2021-07-16,NCNO,"Ncino, Inc.",Price Trisha,Chief Product Officer,S - Sale+OE,$65.84,"-20,000","147,085",-12%,"-$1,316,817",#N/A,#N/A
2021-07-20 17:04:12,2021-07-19,LB,"L Brands, Inc.",Wexner Leslie H.,10%,S - Sale,$73.01,"-28,959,905","5,000,000",-85%,"-$2,114,362,664",#N/A,#N/A
2021-07-20 17:03:36,2021-07-16,FST,Fast Acquisition Corp.,"Chatham Asset Management, LLC",10%,P - Purchase,$11.74,#ERROR!,"2,977,362",0.05,#ERROR!,147000,1725489
2021-07-20 17:02:46,2021-06-25,FDP,Fresh Del Monte Produce Inc,Gordon Marlene,"SVP, GC",S - Sale,$33.28,-98,"2,985",-3%,"-$3,261",#N/A,#N/A
2021-07-20 17:02:31,2021-07-19,AKTS,"Akoustis Technologies, Inc.",Houlden Rohan,Chief Product Officer,S - Sale,$8.96,"-1,375","133,647",-1%,"-$12,320",#N/A,#N/A
2021-07-20 17:02:15,2021-07-16,AKTS,"Akoustis Technologies, Inc.",Aichele David,EVP of Business Development,S - Sale,$9.37,"-2,313","179,858",-1%,"-$21,673",#N/A,#N/A
2021-07-20 17:00:47,2021-07-19,MIME,Mimecast Ltd,Murray Neil,Dir,S - Sale,$54.07,"-35,000","839,315",-4%,"-$1,892,570",#N/A,#N/A
2021-07-20 17:00:32,2021-07-19,CRNX,"Crinetics Pharmaceuticals, Inc.",Fust Matthew K,Dir,S - Sale+OE,$19.50,"-5,000","12,536",-29%,"-$97,500",#N/A,#N/A
2021-07-20 16:56:08,2021-07-16,NVST,Envista Holdings Corp,Kappler Jeffrey,SVP,S - Sale+OE,$42.00,"-1,717","38,137",-4%,"-$72,114",#N/A,#N/A
2021-07-20 16:55:49,2021-07-16,CDLX,"Cardlytics, Inc.",Grimes Scott D.,Dir,S - Sale,$120.35,"-5,000","310,786",-2%,"-$601,770",#N/A,#N/A
2021-07-20 16:51:05,2021-07-16,AIRT,Air T Inc,Swenson Nicholas John,"CEO, 10%",P - Purchase,$25.03,#ERROR!,"1,325,025",0%,#ERROR!,2247,56239
2021-07-20 16:47:22,2021-07-19,SPT,"Sprout Social, Inc.",Gilpin Jamie Cannon,CMO,S - Sale,$82.50,"-1,278","103,106",-1%,"-$105,435",#N/A,#N/A
2021-07-20 16:39:40,2021-07-16,DASH,"Doordash, Inc.",Fang Andy,Dir,S - Sale+OE,$167.71,"-40,000","96,475",-29%,"-$6,708,214",#N/A,#N/A
2021-07-20 16:34:05,2021-07-16,KMX,Carmax Inc,Blaylock Ronald E,Dir,S - Sale,$132.02,"-12,500","5,854",-68%,"-$1,650,250",#N/A,#N/A
2021-07-20 16:32:18,2021-07-16,ORLY,O Reilly Automotive Inc,Fletcher Jeremy Adam,"SVP OF FINANCE, CONTROLLER",S - Sale+OE,$600.46,"-5,000","1,251",-80%,"-$3,002,276",#N/A,#N/A
2021-07-20 16:31:18,2021-07-16,CRWD,"Crowdstrike Holdings, Inc.",Gandhi Sameer K,Dir,S - Sale,$250.67,"-15,000","1,505,561",-1%,"-$3,760,022",#N/A,#N/A
2021-07-20 16:31:07,2021-07-16,ORLY,O Reilly Automotive Inc,Shaw Jeff M,"COO, CO-Pres",S - Sale+OE,$600.47,"-12,249","29,046",-30%,"-$7,355,141",#N/A,#N/A
2021-07-20 16:31:03,2021-07-16,PLUS,Eplus Inc,Marron Mark P,CEO,S - Sale,$90.00,-814,"91,792",-1%,"-$73,260",#N/A,#N/A
2021-07-20 16:30:41,2021-07-19,PTE,"Polarityte, Inc.",Seaburg David B,CEO,S - Sale,$0.71,"-31,032","1,088,991",-3%,"-$22,126",#N/A,#N/A
2021-07-20 16:30:36,2021-07-19,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,$0.00,"-20,000","203,670,547",0%,$0,#N/A,#N/A
2021-07-20 16:30:27,2021-07-19,PTE,"Polarityte, Inc.",Hague Richard,"Chf. Oper. Officer, Pres",S - Sale,$0.71,"-12,600","788,981",-2%,"-$8,984",#N/A,#N/A
2021-07-20 16:28:43,2021-07-16,BK,Bank of New York Mellon Corp,La Salla Francis J.,Sr. EVP,S - Sale,$49.41,"-25,000","69,299",-27%,"-$1,235,225",#N/A,#N/A
2021-07-20 16:28:41,2021-07-16,PLUS,Eplus Inc,Raiguel Darren S,COO,S - Sale,$90.00,-800,"47,845",-2%,"-$72,000",#N/A,#N/A
2021-07-20 16:28:27,2021-07-19,EGHT,8X8 Inc /de/,Cota Germaine,"Chief Accting Officer, Treasur",S - Sale,$24.61,"-2,432","51,301",-5%,"-$59,847",#N/A,#N/A
2021-07-20 16:25:57,2021-07-16,PLUS,Eplus Inc,Marion Elaine D,CFO,S - Sale,$90.00,-800,"59,992",-1%,"-$72,000",#N/A,#N/A
2021-07-20 16:24:25,2021-07-16,LHX,"L3Harris Technologies, Inc. /de/",Mikuen Scott T,"SVP-GC, Secy",S - Sale+OE,$225.36,"-2,826","64,886",-4%,"-$636,867",#N/A,#N/A
2021-07-20 16:20:50,2021-07-19,GMED,Globus Medical Inc,Pfeil Keith W,"SVP, CFO",S - Sale+OE,$78.25,-834,0,-100%,"-$65,261",#N/A,#N/A
2021-07-20 16:20:41,2021-07-16,AVID,"Avid Technology, Inc.",Bakish Robert M,Dir,S - Sale,$36.97,"-43,020","796,048",-5%,"-$1,590,512",#N/A,#N/A
2021-07-20 16:18:23,2021-07-19,ELYS,"Elys Game Technology, Corp.",Pasquini Luca,VP of Technology,S - Sale,$4.00,"-15,000","838,004",-2%,"-$60,000",#N/A,#N/A
2021-07-20 16:17:27,2021-07-13,BCYC,Bicycle Therapeutics Plc,Bingham Kate,Dir,S - Sale,$34.00,"-44,895","1,870,379",-2%,"-$1,526,467",#N/A,#N/A
2021-07-20 16:16:54,2021-07-16,MEDP,"Medpace Holdings, Inc.",Troendle August J.,"Pres, CEO, 10%",S - Sale,$182.65,"-13,896","6,844,162",0%,"-$2,538,125",#N/A,#N/A
2021-07-20 16:16:30,2021-07-16,DUK,Duke Energy Corp,Janson Julia S,"EVP ExtAffairs, PresCarolinas",S - Sale,$105.00,"-15,465","38,139",-29%,"-$1,623,825",#N/A,#N/A
2021-07-20 16:16:10,2021-07-16,MEDP,"Medpace Holdings, Inc.","Medpace Investors, LLC",10%,S - Sale,$182.65,"-13,896","6,137,519",0%,"-$2,538,125",#N/A,#N/A
2021-07-20 16:15:51,2021-07-16,MRNA,"Moderna, Inc.",Andres Juan,See remarks,S - Sale+OE,$282.43,"-20,000",0,-100%,"-$5,648,550",#N/A,#N/A
2021-07-20 16:13:55,2021-07-16,BSY,Bentley Systems Inc,Bentley Barry J.,"Dir, 10%",S - Sale,$59.02,"-264,395","13,244,611",-2%,"-$15,605,649",#N/A,#N/A
2021-07-20 16:12:58,2021-07-19,ALXO,Alx Oncology Holdings Inc,Pons Jaume,"Pres, CEO",S - Sale,$54.57,"-16,700","494,546",-3%,"-$911,245",#N/A,#N/A
2021-07-20 16:12:33,2021-07-19,JBT,John Bean Technologies Corp,Devine Caroline Maury,Dir,S - Sale,$131.22,-300,"50,104",-1%,"-$39,366",#N/A,#N/A
2021-07-20 16:09:20,2021-07-16,CVET,"Covetrus, Inc.",Ellis Michael,See Remarks,S - Sale,$24.59,"-21,196","1,479",-93%,"-$521,222",#N/A,#N/A
