FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-06-11,2021-06-10,VLDR,"Velodyne Lidar, Inc.",Frykman Sally,CMO,S - Sale+OE,11.38,-1474.0,33438.0,-4.0,-16780.0
2021-06-11,2021-06-10,PCRX,"Pacira Biosciences, Inc.",Williams Kristen Marie,Chief Administrative Officer,S - Sale+OE,59.6,-5689.0,22268.0,-20.0,-339063.0
2021-06-11,2021-06-10,SURF,"Surface Oncology, Inc.",Goater Jeff,Dir,S - Sale+OE,7.66,-250000.0,257000.0,-49.0,-1914845.0
2021-06-11,2021-06-10,DKNG,Draftkings Inc.,Liberman Paul,See Remarks,S - Sale,53.51,-85000.0,2440256.0,-3.0,-4548170.0
2021-06-11,2021-06-10,PBYI,"Puma Biotechnology, Inc.",Moyes Jay M,Dir,S - Sale,11.36,-25248.0,6322.0,-80.0,-286860.0
2021-06-11,2021-06-10,OPEN,Opendoor Technologies Inc.,Keffer Pueo,Dir,P - Purchase,16.9,59347.0,190297.0,45.0,1002810.0
2021-06-11,2021-06-10,ALKS,Alkermes Plc.,Dixon Wendy L,Dir,S - Sale+OE,25.0,-25000.0,41300.0,-38.0,-625000.0
2021-06-11,2021-06-10,INOD,Innodata Inc,Forlenza Louise C,Dir,S - Sale,7.08,-10000.0,44858.0,-18.0,-70800.0
2021-06-11,2021-06-10,PFHD,Professional Holding Corp.,Garcia Carlos M.,Dir,S - Sale,18.39,-5117.0,433627.0,-1.0,-94102.0
2021-06-11,2021-06-10,DASH,"Doordash, Inc.",Meresman Stanley J,Dir,S - Sale,145.08,-15967.0,129553.0,-11.0,-2316492.0
2021-06-11,2021-06-10,ALKS,Alkermes Plc.,Gaffin David Joseph,"SVP, CLO, Alkermes, Inc.",S - Sale+OE,25.0,-13500.0,74597.0,-15.0,-337500.0
2021-06-11,2021-06-10,HES,Hess Corp,Hill Gregory P.,"COO, Pres, E, P",S - Sale+OE,89.43,-8198.0,137544.0,-6.0,-733133.0
2021-06-11,2021-06-10,KALU,Kaiser Aluminum Corp,West Neal E,"EVP, CFO",S - Sale,133.73,-400.0,23850.0,-2.0,-53492.0
2021-06-11,2021-06-10,NTNX,"Nutanix, Inc.",Maner Tarkan,Chief Commercial Officer,S - Sale,35.0,-19938.0,64698.0,-24.0,-697830.0
2021-06-11,2021-06-10,FSR,Fisker Inc./de,Fisker Henrik,"Pres, CEO",S - Sale+OE,17.83,-561956.0,941518.0,-37.0,-10017655.0
2021-06-11,2021-06-10,FSR,Fisker Inc./de,Gupta Geeta,CFO,S - Sale+OE,17.83,-561956.0,941518.0,-37.0,-10017655.0
2021-06-11,2021-06-10,HTBK,Heritage Commerce Corp,Moles Robert,Dir,S - Sale+OE,11.7,-4500.0,63279.0,-7.0,-52668.0
2021-06-11,2021-06-10,BKR,Baker Hughes Co,Borras Maria C,"EVP, Oilfield Services",S - Sale,26.16,-7097.0,118274.0,-6.0,-185658.0
2021-06-14,2021-06-14,MDRX,"Allscripts Healthcare Solutions, Inc.",Black Paul,CEO,S - Sale,17.66,-120000.0,1560386.0,-7.0,-2118888.0
2021-06-14,2021-06-14,FFWM,First Foundation Inc.,Keller Ulrich E. Jr,COB,S - Sale+OE,24.15,-3240.0,2247961.0,0.0,-78239.0
2021-06-14,2021-06-14,KMPH,"Kempharm, Inc",Mickle Travis C,"Pres, CEO",P - Purchase,14.43,1500.0,160936.0,1.0,21645.0
2021-06-14,2021-06-14,EVFM,"Evofem Biosciences, Inc.",O'Brien Anthony Stephen,Dir,P - Purchase,1.31,8140.0,8140.0,99999.0,10663.0
2021-06-14,2021-06-14,WOOF,"Petco Health & Wellness Company, Inc.",Cvc Pet LP,10%,S - Sale,23.16,-1356083.0,59965232.0,-2.0,-31406882.0
2021-06-14,2021-06-14,GLW,Corning Inc /ny,Ferguson Roger W. Jr.,Dir,P - Purchase,42.14,1420.0,6938.0,26.0,59839.0
2021-06-14,2021-06-14,JAMF,Jamf Holding Corp.,Hager Dean,"Chief Exec Officer, Dir",S - Sale+OE,33.0,-200000.0,225610.0,-47.0,-6600000.0
2021-06-14,2021-06-14,WOOF,"Petco Health & Wellness Company, Inc.",Canada Pension Plan Investment Board,10%,S - Sale,23.16,-1351563.0,59765368.0,-2.0,-31302199.0
2021-06-14,2021-06-14,WOOF,"Petco Health & Wellness Company, Inc.","Scooby Aggregator, LP",10%,S - Sale,23.16,-3300000.0,145924140.0,-2.0,-76428000.0
2021-06-14,2021-06-14,CSCO,"Cisco Systems, Inc.",Bhatt Prat,"SVP, Chief Acctg Officer",S - Sale,53.99,-3451.0,100292.0,-3.0,-186308.0
2021-06-14,2021-06-14,ZETA,Zeta Global Holdings Corp.,Gpi Capital Gemini Holdco LP,"Dir, 10%",S - Sale,10.0,-4060524.0,20237054.0,-17.0,-40605240.0
2021-06-14,2021-06-14,TYME,"Tyme Technologies, Inc.",Demurjian Michael,10%,S - Sale,1.43,-20000.0,24518546.0,0.0,-28602.0
2021-06-14,2021-06-14,COST,Costco Wholesale Corp /new,Klauer James C,EVP,S - Sale,380.53,-5000.0,51627.0,-9.0,-1902650.0
2021-06-14,2021-06-14,NYCB,New York Community Bancorp Inc,Rosenfeld Ronald A.,Dir,P - Purchase,11.58,20000.0,139482.0,17.0,231600.0
2021-06-14,2021-06-14,SKLZ,Skillz Inc.,Wakeford Kent,Dir,S - Sale,20.65,-30750.0,1609440.0,-2.0,-635027.0
2021-06-14,2021-06-14,RDFN,Redfin Corp,Slavet James,Dir,S - Sale+OE,61.26,-2000.0,108053.0,-2.0,-122516.0
2021-06-14,2021-06-14,ALRM,"Alarm.Com Holdings, Inc.",Ramos Daniel,SVP-Corporate Development,S - Sale+OE,84.64,-6480.0,41401.0,-14.0,-548467.0
2021-06-14,2021-06-14,WRAP,"Wrap Technologies, Inc.",Barnes James A,"CFO, SECRETARY, TREASURER",S - Sale,8.59,-6000.0,2182519.0,0.0,-51540.0
2021-06-14,2021-06-14,BSGAU,Blue Safari Group Acquisition Corp,Bsg First Euro Investment Corp.,10%,P - Purchase,0.0,292500.0,1730000.0,20.0,0.0
2021-06-14,2021-06-14,OPEN,Opendoor Technologies Inc.,Keffer Pueo,Dir,P - Purchase,17.37,56818.0,247115.0,30.0,986735.0
2021-06-14,2021-06-14,AMSWA,American Software Inc,Newberry Thomas L V,Dir,S - Sale+OE,24.25,-9180.0,0.0,-100.0,-222587.0
2021-06-14,2021-06-14,EW,Edwards Lifesciences Corp,Chopra Daveen,"CVP, Surgical Structural Heart",S - Sale+OE,99.96,-24000.0,15827.0,-60.0,-2398990.0
2021-06-14,2021-06-14,USIO,"Usio, Inc.",Frost Houston Korth,SVP,S - Sale,6.55,-6000.0,514027.0,-1.0,-39270.0
2021-06-14,2021-06-14,SCHW,Schwab Charles Corp,Schwab Charles R.,COB,S - Sale,73.05,-28000.0,117820258.0,0.0,-2045414.0
2021-06-14,2021-06-14,EW,Edwards Lifesciences Corp,Bobo Donald E Jr,"CVP,Strategy, Corp Development",S - Sale+OE,99.84,-11050.0,218353.0,-5.0,-1103201.0
2021-06-14,2021-06-14,EW,Edwards Lifesciences Corp,Wood Larry L,"CVP, TAVR",S - Sale+OE,99.91,-7830.0,372567.0,-2.0,-782295.0
2021-06-15,2021-06-14,NYCB,New York Community Bancorp Inc,Savarese Lawrence J.,Dir,P - Purchase,11.71,17700.0,136596.0,15.0,207291.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.",Strain John,Dir,S - Sale,26.81,-12095.0,38937.0,-24.0,-324267.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.",Egeck Michael R.,CEO,S - Sale,26.81,-475658.0,1531303.0,-24.0,-12752391.0
2021-06-15,2021-06-14,APLS,"Apellis Pharmaceuticals, Inc.",Grossi Federico,CHIEF MEDICAL OFFICER,S - Sale,61.84,-500.0,54930.0,-1.0,-30920.0
2021-06-15,2021-06-14,FORD,"Forward Industries, Inc.",Maiman Mitchell,Pres of Subsidiary,S - Sale,2.77,-10000.0,85868.0,-10.0,-27663.0
2021-06-15,2021-06-14,LRCX,Lam Research Corp,Archer Timothy,"Pres, CEO",S - Sale,650.0,-5000.0,85875.0,-6.0,-3250000.0
2021-06-15,2021-06-14,SNPS,Synopsys Inc,Runkel John F Jr,"GC, Corporate Secretary",S - Sale+OE,263.14,-4237.0,20014.0,-17.0,-1114924.0
2021-06-15,2021-06-14,CSTR,"Capstar Financial Holdings, Inc.",Duncan Denis J.,CFO,P - Purchase,21.13,9640.0,58817.0,20.0,203693.0
2021-06-15,2021-06-14,CMXC,Cell Medx Corp.,Hargreaves Bradley S,"VP Technology, Operations, 10%",S - Sale,0.24,-5000.0,5643252.0,0.0,-1192.0
2021-06-15,2021-06-14,PTVE,Pactiv Evergreen Inc.,King Michael Jack,"Pres, CEO",P - Purchase,15.41,10000.0,10000.0,99999.0,154111.0
2021-06-15,2021-06-14,FRST,Primis Financial Corp.,Diaz Deborah,Dir,P - Purchase,15.55,2896.0,6611.0,78.0,45045.0
2021-06-15,2021-06-14,TYL,Tyler Technologies Inc,Marr John S Jr,Exec COB,S - Sale,430.45,-16092.0,118511.0,-12.0,-6926726.0
2021-06-15,2021-06-14,SFBS,"Servisfirst Bancshares, Inc.",Cashio J. Richard,Dir,S - Sale,68.84,-600.0,579626.0,0.0,-41304.0
2021-06-15,2021-06-14,ISBC,"Investors Bancorp, Inc.",Harmon John E Sr,Dir,P - Purchase,14.74,300.0,1100.0,38.0,4422.0
2021-06-15,2021-06-14,CERT,"Certara, Inc.",Aspbury Robert,"Pres, SIMCYP",S - Sale,27.59,-19354.0,372444.0,-5.0,-533906.0
2021-06-15,2021-06-14,MDU,Mdu Resources Group Inc,Everist Thomas S,Dir,S - Sale+OE,33.04,-17795.0,657425.0,-3.0,-587876.0
2021-06-15,2021-06-14,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1498.0,29.0,376838.0,0.0,43442.0
2021-06-15,2021-06-14,APOG,"Apogee Enterprises, Inc.",Johnson Gary Robert,"Treasurer, SVP",S - Sale,39.2,-1219.0,43724.0,-3.0,-47779.0
2021-06-15,2021-06-14,ONTO,Onto Innovation Inc.,Plisinski Michael P,CEO,S - Sale,75.3,-6908.0,250735.0,-3.0,-520172.0
2021-06-15,2021-06-14,ONTO,Onto Innovation Inc.,Heidrich Kevin,"Sr. Vice President, Marketing",S - Sale,74.96,-17816.0,20470.0,-47.0,-1335463.0
2021-06-15,2021-06-14,PFHD,Professional Holding Corp.,Garcia Carlos M.,Dir,S - Sale,18.04,-4563.0,424795.0,-1.0,-82317.0
2021-06-15,2021-06-14,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1024.17,-2500.0,247907.0,-1.0,-2560431.0
2021-06-15,2021-06-14,OPK,"Opko Health, Inc.",Frost Phillip Md Et Al,"CEO, COB, 10%",P - Purchase,3.62,200000.0,226167822.0,0.0,723927.0
2021-06-15,2021-06-14,OBTX,"Everything Blockchain, Inc.",Hawkins Michael W,CFO,P - Purchase,4.75,20200.0,55200.0,58.0,95950.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.",Ortega Steven L,Dir,S - Sale,26.81,-703616.0,2265175.0,-24.0,-18863945.0
2021-06-15,2021-06-14,ISBA,Isabella Bank Corp,Varner Gregory V,Dir,P - Purchase,23.0,16.0,21469.0,0.0,368.0
2021-06-15,2021-06-15,PRI,"Primerica, Inc.",Schneider Peter W.,Pres,S - Sale,158.46,-4030.0,26172.0,-13.0,-638609.0
2021-06-15,2021-06-15,EW,Edwards Lifesciences Corp,Szyman Catherine M.,"CVP, Critical Care",S - Sale+OE,101.17,-3410.0,27705.0,-11.0,-344990.0
2021-06-15,2021-06-15,NKSH,National Bankshares Inc,Dooley John Elliott,Dir,P - Purchase,35.5,500.0,8100.0,7.0,17750.0
2021-06-15,2021-06-15,XYL,Xylem Inc.,Cerwinka Franz,"SVP, Pres, Emerging Ma",S - Sale,116.75,-905.0,11184.0,-7.0,-105659.0
2021-06-15,2021-06-15,CCNE,Cnb Financial Corp/pa,Scott Nicholas N. Jr.,Dir,P - Purchase,5.28,4600.0,25731.0,22.0,24307.0
2021-06-15,2021-06-15,BAND,Bandwidth Inc.,Roush Lukas M.,Dir,S - Sale,129.17,-300.0,3494.0,-8.0,-38750.0
2021-06-15,2021-06-15,FFWM,First Foundation Inc.,Keller Ulrich E. Jr,COB,S - Sale+OE,24.0,-6760.0,2247961.0,0.0,-162240.0
2021-06-15,2021-06-15,PLAY,"Dave & Buster'S Entertainment, Inc.",Mulleady John,"SVP, RE, Dev",S - Sale+OE,41.55,-7500.0,79729.0,-9.0,-311627.0
2021-06-15,2021-06-15,QRTEA,"Qurate Retail, Inc.",Malone John C,Dir,S - Sale,13.67,-315836.0,29916682.0,-1.0,-4317199.0
2021-06-15,2021-06-15,MDRX,"Allscripts Healthcare Solutions, Inc.",Khorey Lisa,Chief Client Delivery Officer,S - Sale,17.54,-50000.0,216308.0,-19.0,-876955.0
2021-06-15,2021-06-15,FUV,Arcimoto Inc,Russell Galileo,Dir,P - Purchase,12.91,150.0,150.0,99999.0,1937.0
2021-06-15,2021-06-15,ATLO,Ames National Corp,Larson James R II,Dir,P - Purchase,25.0,200.0,7200.0,3.0,5000.0
2021-06-15,2021-06-15,OM,"Outset Medical, Inc.",Brottem John L.,GC,S - Sale+OE,47.87,-3500.0,14672.0,-19.0,-167536.0
2021-06-15,2021-06-14,NCSM,"Ncs Multistage Holdings, Inc.",Nipper Robert,CEO,P - Purchase,31.22,500.0,113078.0,0.0,15610.0
2021-06-15,2021-06-15,ATHX,"Athersys, Inc / New",Harrington John J,"Exec Vice Pres, CSO",S - Sale+OE,1.55,-20767.0,784961.0,-3.0,-32129.0
2021-06-15,2021-06-15,AMHG,"Amergent Hospitality Group, Inc",Pruitt Michael D,CEO,P - Purchase,0.6,1000.0,34029.0,3.0,600.0
2021-06-15,2021-06-15,TRUL,Trulieve Cannabis Corp.,Rivers Kim A.,"Pres, CEO, 10%",P - Purchase,35.94,29000.0,77920.0,59.0,1042150.0
2021-06-15,2021-06-15,FSLR,"First Solar, Inc.",Kennedy R Craig,Dir,S - Sale,78.76,-550.0,24548.0,-2.0,-43318.0
2021-06-15,2021-06-15,GPN,Global Payments Inc,Jacobs William I,Dir,S - Sale,192.86,-500.0,20825.0,-2.0,-96430.0
2021-06-15,2021-06-15,BATL,Battalion Oil Corp,Rogers William D,Dir,P - Purchase,13.44,2000.0,2000.0,99999.0,26880.0
2021-06-15,2021-06-15,KOD,Kodiak Sciences Inc.,Borgeson John A.,See Remarks,S - Sale+OE,84.75,-1037.0,167990.0,-1.0,-87886.0
2021-06-15,2021-06-15,KOD,Kodiak Sciences Inc.,Ehrlich Jason,See Remarks,S - Sale+OE,84.75,-1147.0,64968.0,-2.0,-97208.0
2021-06-15,2021-06-15,NYCB,New York Community Bancorp Inc,Dahya Hanif,Dir,P - Purchase,11.91,20000.0,202054.0,11.0,238194.0
2021-06-15,2021-06-15,PUBM,"Pubmatic, Inc.",Van Der Zweep Michael,Controller,S - Sale+OE,33.53,-2500.0,0.0,-100.0,-83825.0
2021-06-15,2021-06-15,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,243.51,-20000.0,28986249.0,0.0,-4870208.0
2021-06-15,2021-06-15,EW,Edwards Lifesciences Corp,Wang Huimin,"CVP, Japan, Intercontinental",S - Sale+OE,101.0,-6350.0,97890.0,-6.0,-641370.0
2021-06-15,2021-06-15,CWT,California Water Service Group,Bayer Terry,Dir,S - Sale,58.47,-1554.0,14692.0,-10.0,-90862.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.",Weddell Steven M,See Remarks,S - Sale,26.81,-438710.0,1412353.0,-24.0,-11761815.0
2021-06-15,2021-06-14,CLVT,Clarivate Plc,Hanks Richard,CFO,S - Sale+OE,26.0,-124297.0,66883.0,-65.0,-3231722.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.",Baker Paula,Chief Revenue Officer,S - Sale,26.81,-47837.0,154003.0,-24.0,-1282510.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Desantis Carl,10%,S - Sale,62.5,-2928310.0,19180842.0,-13.0,-183019375.0
2021-06-15,2021-06-15,HVBC,"Hv Bancorp, Inc.",Marino Robert Joseph,Dir,P - Purchase,20.98,194.0,76072.0,0.0,4069.0
2021-06-15,2021-06-14,VERO,Venus Concept Inc.,Serafino Domenic,CEO,P - Purchase,2.46,40000.0,814344.0,5.0,98244.0
2021-06-15,2021-06-14,ACGL,Arch Capital Group Ltd.,Posner Brian S,Dir,S - Sale,25.24,-4000.0,115087.0,-3.0,-100971.0
2021-06-15,2021-06-14,WLDN,"Willdan Group, Inc.",Whitelaw Paul Milton,"SVP, Business Development",S - Sale,40.36,-2000.0,14837.0,-12.0,-80720.0
2021-06-15,2021-06-14,AVLR,"Avalara, Inc.",Pinney Alesia Lee,See Remarks,S - Sale+OE,140.62,-8016.0,39592.0,-17.0,-1127172.0
2021-06-15,2021-06-14,SMLR,"Semler Scientific, Inc.",Murphy-Chutorian Douglas,"CEO, 10%",S - Sale,108.14,-1250.0,47321.0,-3.0,-135172.0
2021-06-15,2021-06-14,AVLR,"Avalara, Inc.",Mathradas Amit,See Remarks,S - Sale+OE,139.36,-4429.0,98612.0,-4.0,-617240.0
2021-06-15,2021-06-14,EA,Electronic Arts Inc.,Singh Vijayanthimala,Chief People Officer,S - Sale,146.66,-800.0,25618.0,-3.0,-117328.0
2021-06-15,2021-06-14,ETR,Entergy Corp /de/,Hinnenkamp Paul D,"EVP, COO",S - Sale,108.51,-3000.0,29946.0,-9.0,-325530.0
2021-06-15,2021-06-14,NWFL,Norwood Financial Corp,Nolan Alexandra K,Dir,P - Purchase,25.4,5000.0,182454.0,3.0,127000.0
2021-06-15,2021-06-14,TRUP,"Trupanion, Inc.",Rawlings Darryl,CEO,S - Sale,98.23,-4000.0,999222.0,0.0,-392922.0
2021-06-15,2021-06-14,EA,Electronic Arts Inc.,Jorgensen Blake J,"COO, CFO",S - Sale,147.63,-3315.0,83689.0,-4.0,-489378.0
2021-06-15,2021-06-14,AKAM,Akamai Technologies Inc,McGowan Edward J,CFO,S - Sale,117.41,-16124.0,8977.0,-64.0,-1893119.0
2021-06-15,2021-06-14,NET,"Cloudflare, Inc.",Seifert Thomas J,CFO,S - Sale+OE,95.19,-50000.0,50156.0,-50.0,-4759430.0
2021-06-15,2021-06-14,FWRD,Forward Air Corp,Mayes George S Jr,Dir,P - Purchase,91.53,500.0,2177.0,30.0,45765.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Fieldly John,CEO,S - Sale,62.5,-150000.0,285252.0,-34.0,-9375000.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Kravitz Hal,Dir,S - Sale,62.5,-91258.0,3097.0,-97.0,-5703625.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Castaldo Nicholas,Dir,S - Sale,62.5,-68978.0,40829.0,-63.0,-4311125.0
2021-06-15,2021-06-14,BYND,"Beyond Meat, Inc.",Stone Christopher Isaac,Dir,S - Sale,152.25,-5000.0,138238.0,-3.0,-761250.0
2021-06-15,2021-06-14,ENPH,"Enphase Energy, Inc.",Ranhoff David A,"EVP, Chief Commercial Officer",S - Sale,150.0,-30000.0,186949.0,-14.0,-4500000.0
2021-06-15,2021-06-14,ITI,"Iteris, Inc.",Bergera J. Joseph,"Pres, CEO",S - Sale+OE,7.0,-44125.0,67923.0,-39.0,-308927.0
2021-06-15,2021-06-14,PLRX,"Pliant Therapeutics, Inc.",Coulie Bernard,"Pres, CEO",S - Sale,33.03,-4000.0,504157.0,-1.0,-132102.0
2021-06-15,2021-06-14,ZETA,Zeta Global Holdings Corp.,Landman William,Dir,S - Sale,10.0,-458446.0,11075400.0,-4.0,-4584460.0
2021-06-15,2021-06-14,ZETA,Zeta Global Holdings Corp.,Sculley John,Dir,S - Sale,10.0,-261969.0,3380328.0,-7.0,-2619690.0
2021-06-15,2021-06-14,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,278.32,-50000.0,74249802.0,0.0,-13916159.0
2021-06-15,2021-06-14,AMRC,"Ameresco, Inc.",Anderson David,EVP,S - Sale,60.0,-8000.0,20000.0,-29.0,-480000.0
2021-06-15,2021-06-14,LIVE,Live Ventures Inc,Spriggs Rodney Dale,"CEO, Vintage Stock, Inc.",S - Sale,55.59,-5002.0,11666.0,-30.0,-278066.0
2021-06-15,2021-06-14,NWPP,New Peoples Bankshares Inc,Cox John D,Dir,P - Purchase,2.0,1144.0,563411.0,0.0,2288.0
2021-06-15,2021-06-14,PEG,Public Service Enterprise Group Inc,Linde Tamara Louise,"EVP, GC",S - Sale,61.71,-29500.0,54109.0,-35.0,-1820483.0
2021-06-15,2021-06-14,TMBR,"Timber Pharmaceuticals, Inc.",Tardimed Sciences LLC,10%,S - Sale,1.27,-174915.0,4609067.0,-4.0,-221480.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Milmoe William H.,Dir,S - Sale,62.5,-3076341.0,7855911.0,-28.0,-192271313.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Lynch Thomas E,Dir,S - Sale,62.5,-90000.0,92181.0,-49.0,-5625000.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Lau Tsz Ho Tony,Dir,S - Sale,62.5,-150000.0,0.0,-100.0,-9375000.0
2021-06-15,2021-06-14,CELH,"Celsius Holdings, Inc.",Harrington Kevin,Dir,S - Sale,62.5,-70000.0,3685.0,-95.0,-4375000.0
2021-06-15,2021-06-14,FICO,Fair Isaac Corp,Rey David A,Dir,S - Sale+OE,505.35,-12514.0,555.0,-96.0,-6323921.0
2021-06-15,2021-06-14,MGM,Mgm Resorts International,Herman Alexis,Dir,S - Sale,43.14,-3750.0,17144.0,-18.0,-161757.0
2021-06-15,2021-06-14,PRAA,Pra Group Inc,Graham Peter M,"EVP, CFO",S - Sale,40.15,-6500.0,54431.0,-11.0,-260975.0
2021-06-15,2021-06-14,LHX,"L3Harris Technologies, Inc. /de/",Mehnert Dana A,"Pres, Communication Systems",S - Sale,222.07,-2500.0,67546.0,-4.0,-555175.0
2021-06-15,2021-06-14,MDRX,"Allscripts Healthcare Solutions, Inc.",Altman Elizabeth Ann,Dir,S - Sale,17.78,-11600.0,28824.0,-29.0,-206256.0
2021-06-15,2021-06-14,MRNA,"Moderna, Inc.",Hoge Stephen,Pres,S - Sale+OE,213.32,-20000.0,1765646.0,-1.0,-4266400.0
2021-06-15,2021-06-14,SMED,Sharps Compliance Corp,Holmes Parris H Jr,Dir,S - Sale,11.99,-37555.0,630297.0,-6.0,-450419.0
2021-06-15,2021-06-14,NSTG,Nanostring Technologies Inc,Malloy Kirk,Dir,S - Sale+OE,60.05,-168.0,990.0,-15.0,-10088.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.","Bubbles Investor Aggregator, L.P.",10%,S - Sale,26.81,-13505650.0,43479223.0,-24.0,-362097281.0
2021-06-15,2021-06-14,BBY,Best Buy Co Inc,Tilzer Brian A,"Chief Digital, Tech Officer",S - Sale,113.12,-8500.0,22830.0,-27.0,-961482.0
2021-06-15,2021-06-14,BBY,Best Buy Co Inc,Mohan Rajendra M,"Pres, COO",S - Sale,113.76,-21843.0,77245.0,-22.0,-2484947.0
2021-06-15,2021-06-14,BBY,Best Buy Co Inc,Barry Corie S,CEO,S - Sale,113.76,-4355.0,209734.0,-2.0,-495442.0
2021-06-15,2021-06-14,VRNT,Verint Systems Inc,Fante Peter,Chief Administrative Officer,S - Sale,46.24,-23111.0,59348.0,-28.0,-1068653.0
2021-06-15,2021-06-14,LCI,Lannett Co Inc,Crew Timothy C,CEO,P - Purchase,5.0,10000.0,411058.0,2.0,50000.0
2021-06-15,2021-06-14,MRNA,"Moderna, Inc.",Andres Juan,See remarks,S - Sale+OE,213.32,-5000.0,0.0,-100.0,-1066600.0
2021-06-15,2021-06-14,PDCO,"Patterson Companies, Inc.",Korsh Les B,"VP, GC",S - Sale+OE,35.68,-4577.0,87672.0,-5.0,-163290.0
2021-06-15,2021-06-14,GBL,"Gamco Investors, Inc. Et Al","Associated Capital Group, Inc.",10%,S - Sale,25.06,-1981.0,1711709.0,0.0,-49638.0
2021-06-15,2021-06-14,BDN,Brandywine Realty Trust,Devuono H Jeffrey,"EVP, Senior MD",S - Sale,15.04,-7936.0,222030.0,-3.0,-119357.0
2021-06-15,2021-06-14,HUBS,Hubspot Inc,Gill Ronald S,Dir,S - Sale+OE,520.8,-5718.0,2290.0,-71.0,-2977949.0
2021-06-15,2021-06-14,EGLE,Eagle Bulk Shipping Inc.,De Costanzo Frank,CFO,S - Sale,52.5,-7213.0,38212.0,-16.0,-378683.0
2021-06-15,2021-06-14,GATO,"Gatos Silver, Inc.",Pyle Philip,"VP of Expl, Chief Geologist",S - Sale+OE,18.09,-26971.0,66218.0,-29.0,-487905.0
2021-06-15,2021-06-14,INMB,"Inmune Bio, Inc.",Schroeder Timothy J,Dir,S - Sale,19.02,-10000.0,136667.0,-7.0,-190200.0
2021-06-15,2021-06-14,AVLR,"Avalara, Inc.",McFarlane Scott M,See Remarks,S - Sale,140.28,-10000.0,688845.0,-1.0,-1402806.0
2021-06-15,2021-06-14,LESL,"Leslie'S, Inc.",Kufel Eric J,Dir,S - Sale,26.81,-10893.0,35067.0,-24.0,-292041.0
2021-06-15,2021-06-14,VNDA,Vanda Pharmaceuticals Inc.,Chrousos Phaedra,Dir,S - Sale,19.34,-2075.0,12925.0,-14.0,-40132.0
2021-06-15,2021-06-14,HTLD,Heartland Express Inc,Millis David Paul,Pres of Millis Transfer,P - Purchase,17.81,1400.0,25650.0,6.0,24927.0
2021-06-15,2021-06-14,MTN,Vail Resorts Inc,Katz Robert A,"Chief Exec.Officer, COB",S - Sale,321.76,-91661.0,262524.0,-26.0,-29492578.0
2021-06-15,2021-06-14,BRT,Brt Apartments Corp.,Baltimore Ryan,SVP,S - Sale,18.65,-600.0,50425.0,-1.0,-11187.0
2021-06-15,2021-06-14,YMAB,"Y-Mabs Therapeutics, Inc.",Gad Thomas,See Remarks,S - Sale,35.8,-4000.0,1599927.0,0.0,-143217.0
2021-06-15,2021-06-14,AMC,"Amc Entertainment Holdings, Inc.",Locke Gary,Dir,S - Sale,58.14,-1843.0,17722.0,-9.0,-107152.0
2021-06-15,2021-06-14,BRT,Brt Apartments Corp.,Baltimore Ryan,SVP,S - Sale,18.38,-6815.0,51025.0,-12.0,-125273.0
2021-06-15,2021-06-14,CLVT,Clarivate Plc,Von Blucher Sheryl G.,Dir,S - Sale,26.0,-500000.0,2795021.0,-15.0,-13000000.0
2021-06-15,2021-06-14,ITCI,"Intra-Cellular Therapies, Inc.",Marcus Joel S,Dir,S - Sale+OE,42.27,-18289.0,1253903.0,-1.0,-773076.0
2021-06-15,2021-06-14,CRC,California Resources Corp,Roby William B,Dir,P - Purchase,33.12,9078.0,41789.0,28.0,300642.0
2021-06-15,2021-06-14,REAL,"Therealreal, Inc.",Katz Arnon,"Chief Product, Technology O",S - Sale,20.38,-3997.0,218750.0,-2.0,-81459.0
2021-06-15,2021-06-14,CMT,Core Molding Technologies Inc,Anderson Renee R,"EVP, HR",P - Purchase,13.61,750.0,87590.0,1.0,10208.0
2021-06-15,2021-06-14,SDGR,"Schrodinger, Inc.",Lebowitz Joel,"EVP, CFO",S - Sale+OE,77.36,-5574.0,0.0,-100.0,-431219.0
