Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2022-03-30 11:49:01,2022-03-29,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,430.97",20,"369,007",0%,#ERROR!,20,28619
2022-03-30 11:55:24,2022-03-29,VIRI,"Virios Therapeutics, Inc.",Pridgen William,Dir,P - Purchase,$4.94,600,"732,253",0%,#ERROR!,600,2964
2022-03-30 12:04:05,2022-03-29,WLK,Westlake Corp,Bender Mark Steven,"EVP, CFO",S - Sale+OE,$122.44,"-4,000","30,725",-12%,"-$489,748",#N/A,#N/A
2022-03-30 12:11:34,2022-03-28,RMBS,Rambus Inc,Seraphin Luc,"Pres, CEO",S - Sale,$32.30,"-12,500","276,182",-4%,"-$403,778",#N/A,#N/A
2022-03-30 12:47:38,2022-03-29,EDSA,"Edesa Biotech, Inc.",Nijhawan Pardeep,"CEO, 10%",P - Purchase,$3.02,#ERROR!,"3,288,285",0%,#ERROR!,2000,6034
2022-03-30 12:51:47,2022-03-28,WM,Waste Management Inc,Fish James C Jr,"Pres, CEO",S - Sale,$158.21,"-35,724","209,502",-15%,"-$5,651,757",#N/A,#N/A
2022-03-30 13:10:03,2022-03-25,QNBC,Qnb Corp,Bimes Randy S.,Dir,P - Purchase,$36.77,272,"109,422",0%,#ERROR!,272,10000
2022-03-30 13:22:04,2022-03-25,QNBC,Qnb Corp,Mann Jennifer L,Dir,P - Purchase,$36.77,163,"4,249",0.04,#ERROR!,163,6000
2022-03-30 13:29:23,2022-03-29,TLRS,Timberline Resources Corp,Osterberg Steven A.,"VP, Exploration",P - Purchase,$0.14,#ERROR!,"1,108,994",0.07,#ERROR!,71425,10000
2022-03-30 13:38:36,2022-03-28,BUDZ,"Weed, Inc.",Breen Nicole M,"Secretary, Treasurer, 10%",S - Sale,$0.28,"-20,000","21,120,584",0%,"-$5,600",#N/A,#N/A
2022-03-30 14:35:26,2022-03-28,AIR,Aar Corp,Jessup Christopher A.,VP-CCO,S - Sale+OE,$49.61,"-1,200","43,206",-3%,"-$59,526",#N/A,#N/A
2022-03-30 14:41:07,2022-03-29,OGEN,Oragenics Inc,Sullivan Michael O'Keefe,"Interim PEO, CFO",P - Purchase,$0.35,#ERROR!,"34,255",1.4,#ERROR!,20000,6922
2022-03-30 14:42:37,2022-03-28,AIR,Aar Corp,Holmes John McClain III,"Pres, CEO",S - Sale+OE,$48.27,"-32,619","244,041",-12%,"-$1,574,355",#N/A,#N/A
2022-03-30 14:44:36,2022-03-29,LMB,"Limbach Holdings, Inc.",Young Norbert W.,Dir,P - Purchase,$7.02,#ERROR!,"24,699",0.04,#ERROR!,1000,7020
2022-03-30 14:46:39,2022-03-28,AIR,Aar Corp,Pachapa Eric,"VP-CAO, Controller",S - Sale+OE,$48.44,"-20,650","19,440",-52%,"-$1,000,360",#N/A,#N/A
2022-03-30 14:48:21,2022-03-28,LMB,"Limbach Holdings, Inc.",Brooks Jayme L.,"EVP, CFO",P - Purchase,$6.89,#ERROR!,"53,197",0.04,#ERROR!,2170,14951
2022-03-30 15:04:17,2022-03-28,OFC,Corporate Office Properties Trust,Thor Greg J,"SVP--CAO, Controller",S - Sale,$29.05,"-4,333","18,096",-19%,"-$125,859",#N/A,#N/A
2022-03-30 15:18:15,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,$106.86,"-5,336","93,268",-5%,"-$570,193",#N/A,#N/A
2022-03-30 15:20:23,2022-03-18,UEPS,Net 1 Ueps Technologies Inc,Value Capital Partners (Pty) Ltd,"Dir, 10%",P - Purchase,$4.97,#ERROR!,"12,955,179",0%,#ERROR!,55207,274498
2022-03-30 15:22:02,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,$106.64,"-3,974","89,294",-4%,"-$423,767",#N/A,#N/A
2022-03-30 15:24:09,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,$106.41,"-2,467","86,827",-3%,"-$262,502",#N/A,#N/A
2022-03-30 15:26:01,2022-03-29,MCB,Metropolitan Bank Holding Corp.,Defazio Mark R,"Pres, CEO",S - Sale+OE,$106.12,"-2,239","84,588",-3%,"-$237,607",#N/A,#N/A
2022-03-30 15:26:11,2022-03-29,HEI,Heico Corp,Irwin Thomas S,Sr EVP,S - Sale,$125.22,"-20,000","46,424",-30%,"-$2,504,330",#N/A,#N/A
2022-03-30 15:30:27,2022-03-28,CBU,"Community Bank System, Inc.",Levy Jeffrey M,"Pres, Commercial Banking",S - Sale+OE,$70.54,-954,"4,992",-16%,"-$67,292",#N/A,#N/A
2022-03-30 16:00:36,2022-03-28,ABC,Amerisourcebergen Corp,Clark Gina,EVP,S - Sale+OE,$153.71,"-43,704","15,814",-73%,"-$6,717,742",#N/A,#N/A
2022-03-30 16:02:23,2022-03-29,SAIC,Science Applications International Corp,Mahon Steven G,"EVP GC, Secretary",S - Sale,$91.03,"-4,132","28,965",-12%,"-$376,136",#N/A,#N/A
2022-03-30 16:02:30,2022-03-29,RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,$7.20,#ERROR!,"582,645",0.09,#ERROR!,50000,360135
2022-03-30 16:02:32,2022-03-29,MMC,"Marsh & McLennan Companies, Inc.",Beswick Paul,"SVP, CIO",S - Sale,$171.21,"-1,791","9,289",-16%,"-$306,637",#N/A,#N/A
2022-03-30 16:05:14,2022-03-28,YMTX,"Yumanity Therapeutics, Inc.",Peters Richard,"Pres, CEO",S - Sale,$1.85,"-10,715","115,708",-8%,"-$19,775",#N/A,#N/A
2022-03-30 16:05:18,2022-03-28,TYME,"Tyme Technologies, Inc.",Hoffman Steve,"Chief Science Officer, 10%",S - Sale,$0.35,"-156,250","20,960,066",-1%,"-$54,578",#N/A,#N/A
2022-03-30 16:05:28,2022-03-28,ASPN,Aspen Aerogels Inc,Koch Industries Inc,10%,P - Purchase,$27.90,#ERROR!,"5,254,110",0.52,#ERROR!,1791986,49999993
2022-03-30 16:05:44,2022-03-28,ZDPY,"Zoned Properties, Inc.",Kane Jody Kevin,Dir,P - Purchase,$0.69,#ERROR!,"54,521",0.34,#ERROR!,13847,9573
2022-03-30 16:05:59,2022-03-29,ZDPY,"Zoned Properties, Inc.",McLaren Bryan,"CEO, CFO",P - Purchase,$0.77,#ERROR!,"40,000",0.23,#ERROR!,7500,5765
2022-03-30 16:07:15,2022-03-29,SERA,"Sera Prognostics, Inc.",Boniface John J.,Chief Scientific Officer,S - Sale,$3.73,"-2,725","92,835",-3%,"-$10,164",#N/A,#N/A
2022-03-30 16:10:47,2022-03-28,KFS,Kingsway Financial Services Inc,Stilwell Joseph,"Dir, 10%",P - Purchase,$5.50,#ERROR!,"7,518,964",0%,#ERROR!,12984,71352
2022-03-30 16:11:59,2022-03-28,LILA,Liberty Latin America Ltd.,Winter John M,"SVP, CLO, SECRETARY",S - Sale,$9.84,"-40,000","44,469",-47%,"-$393,692",#N/A,#N/A
2022-03-30 16:12:54,2022-03-29,RFIL,R F Industries Ltd,Holdsworth Mark Keith,Dir,P - Purchase,$7.20,#ERROR!,"582,645",0.09,#ERROR!,50000,360135
2022-03-30 16:15:24,2022-03-28,EMAN,Emagin Corp,Ginola Ltd,10%,S - Sale,$1.15,"-61,186","289,881",-17%,"-$70,595",#N/A,#N/A
2022-03-30 16:16:40,2022-03-28,AMP,Ameriprise Financial Inc,Berman Walter Stanley,"EVP, CFO",S - Sale,$312.01,"-8,711","11,098",-44%,"-$2,717,958",#N/A,#N/A
2022-03-30 16:21:45,2022-03-28,WMG,Warner Music Group Corp.,Benet Lincoln E,Dir,S - Sale,$37.97,"-10,000","444,341",-2%,"-$379,700",#N/A,#N/A
2022-03-30 16:25:18,2022-03-28,EXPI,"Exp World Holdings, Inc.",Sanford Glenn Darrel,"CEO, COB, 10%",S - Sale+OE,$22.57,"-18,000","42,034,338",0%,"-$406,238",#N/A,#N/A
2022-03-30 16:25:41,2022-03-29,EXPI,"Exp World Holdings, Inc.",Jacklin Darren Lee,Dir,S - Sale,$23.79,"-5,000","119,592",-4%,"-$118,936",#N/A,#N/A
2022-03-30 16:25:46,2022-03-29,PLAY,"Dave & Buster'S Entertainment, Inc.",Metzinger Michael Joseph,"VP of Accounting, Controller",S - Sale+OE,$50.00,"-2,526","14,679",-15%,"-$126,304",#N/A,#N/A
2022-03-30 16:26:42,2022-03-28,ENPH,"Enphase Energy, Inc.",Kothandaraman Badrinarayanan,"Pres, CEO",S - Sale,$200.01,"-37,500","988,302",-4%,"-$7,500,356",#N/A,#N/A
2022-03-30 16:30:20,2022-03-28,ZI,Zoominfo Technologies Inc.,Cg Subsidiary Holdings L.L.C.,10%,S - Sale,$58.42,"-111,777","42,430,130",0%,"-$6,529,531",#N/A,#N/A
2022-03-30 16:30:30,2022-03-28,ABNB,"Airbnb, Inc.",Gebbia Joseph,"See Remarks, 10%",S - Sale+OE,$165.85,"-504,166","5,267,976",-9%,"-$83,617,359",#N/A,#N/A
2022-03-30 16:30:33,2022-03-28,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,$58.42,"-111,777","42,430,130",0%,"-$6,529,531",#N/A,#N/A
2022-03-30 16:31:05,2022-03-28,ICVX,"Icosavax, Inc.","Ra Capital Management, L.P.","Dir, 10%",P - Purchase,$4.54,#ERROR!,"5,963,565",0.03,#ERROR!,184218,836883
2022-03-30 16:32:26,2022-03-30,RKT,"Rocket Companies, Inc.",Farner Jay,CEO,P - Purchase,$11.20,#ERROR!,"1,713,307",0.01,#ERROR!,8900,99645
2022-03-30 16:33:14,2022-03-28,NARI,"Inari Medical, Inc.",Tu Thomas,Chief Medical Officer,S - Sale+OE,$90.00,"-2,000","78,499",-2%,"-$180,000",#N/A,#N/A
2022-03-30 16:33:19,2022-03-28,AVGO,Broadcom Inc.,Spears Kirsten M.,"VP CFO, Chief Accounting Ofcr",S - Sale,$630.01,"-5,000","34,546",-13%,"-$3,150,025",#N/A,#N/A
2022-03-30 16:33:21,2022-03-28,EMAN,Emagin Corp,Stillwater Holdings LLC,10%,S - Sale,$1.16,"-51,700","3,244,357",-2%,"-$59,766",#N/A,#N/A
2022-03-30 16:36:31,2022-03-28,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$81.83,#ERROR!,"5,130,315",0%,#ERROR!,17429,1426264
2022-03-30 16:36:40,2022-03-30,SAIC,Science Applications International Corp,Mayopoulos Timothy J,Dir,S - Sale+OE,$93.75,"-7,721","3,134",-71%,"-$723,872",#N/A,#N/A
2022-03-30 16:37:35,2022-03-29,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,$292.39,"-4,341","106,156,686",0%,"-$1,269,254",#N/A,#N/A
2022-03-30 16:37:57,2022-03-28,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,$56.44,"-38,000","2,207,199",-2%,"-$2,144,530",#N/A,#N/A
2022-03-30 16:39:08,2022-03-28,BFI,"Burgerfi International, Inc.",John Rosatti Revocable Trust,10%,S - Sale,$4.36,"-9,000","3,755,540",0%,"-$39,270",#N/A,#N/A
2022-03-30 16:39:22,2022-03-29,MKL,Markel Corp,Markel Steven A,Dir,S - Sale,"$1,486.02","-1,500","91,615",-2%,"-$2,229,033",#N/A,#N/A
2022-03-30 16:42:09,2022-03-29,REGN,"Regeneron Pharmaceuticals, Inc.",Landry Robert E,EVP Finance CFO,S - Sale+OE,$687.90,"-2,683","28,973",-8%,"-$1,845,630",#N/A,#N/A
2022-03-30 16:45:44,2022-03-29,HONE,"Harborone Bancorp, Inc.",Blake James W.,CEO,S - Sale+OE,$14.33,"-49,389","288,840",-15%,"-$707,976",#N/A,#N/A
2022-03-30 16:48:44,2022-03-28,MYPS,"Playstudios, Inc.",Pascal Andrew S,"COB, CEO, 10%",P - Purchase,$4.62,#ERROR!,"12,594,032",0%,#ERROR!,13000,60102
2022-03-30 16:50:21,2022-03-28,BNED,"Barnes & Noble Education, Inc.",Levenick Zachary,Dir,P - Purchase,$3.63,#ERROR!,"613,045",0.05,#ERROR!,30000,108900
2022-03-30 16:50:37,2022-03-29,CRM,"Salesforce.Com, Inc.",Benioff Marc,"COB, co-CEO",S - Sale+OE,$219.93,"-2,300","28,918,241",0%,"-$505,839",#N/A,#N/A
2022-03-30 16:52:42,2022-03-28,SITM,Sitime Corp,Bonnot Lionel,See Remarks,S - Sale,$260.00,"-1,315","114,864",-1%,"-$341,900",#N/A,#N/A
2022-03-30 16:58:05,2022-03-28,OXY,Occidental Petroleum Corp /de/,Hollub Vicki A.,"Pres, CEO",P - Purchase,$56.24,#ERROR!,"490,672",0.03,#ERROR!,14191,798102
2022-03-30 16:59:39,2022-03-28,SITM,Sitime Corp,Sevalia Piyush B,EVP Marketing,S - Sale,$260.00,-657,"117,739",-1%,"-$170,820",#N/A,#N/A
2022-03-30 17:00:19,2022-03-28,AIZ,"Assurant, Inc.",Lonergan Robert,EVP,S - Sale,$183.19,"-2,200","16,451",-12%,"-$403,009",#N/A,#N/A
2022-03-30 17:00:29,2022-03-29,AIZ,"Assurant, Inc.",Luthi Francesca,"EVP, CAO",S - Sale,$181.81,"-4,000","11,632",-26%,"-$727,255",#N/A,#N/A
2022-03-30 17:00:57,2022-03-29,QS,Quantumscape Corp,Singh Mohit,Chief Development Officer,S - Sale+OE,$18.96,"-5,360","344,255",-2%,"-$101,643",#N/A,#N/A
2022-03-30 17:01:37,2022-03-28,QS,Quantumscape Corp,Leohold Jurgen,Dir,S - Sale+OE,$18.02,"-20,717","152,589",-12%,"-$373,271",#N/A,#N/A
2022-03-30 17:01:41,2022-03-29,EPR,Epr Properties,Peterson Mark Alan,"EVP, CFO",S - Sale,$55.02,"-4,543","98,700",-4%,"-$249,956",#N/A,#N/A
2022-03-30 17:05:59,2022-03-29,DOCU,"Docusign, Inc.",Olrich Scott V.,COO,S - Sale+OE,$110.14,"-13,335","270,978",-5%,"-$1,468,690",#N/A,#N/A
2022-03-30 17:07:00,2022-03-28,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,$66.84,"-40,000","3,267,511",-1%,"-$2,673,480",#N/A,#N/A
2022-03-30 17:10:35,2022-03-28,LPG,Dorian Lpg Ltd.,Coleman Thomas Jason,Dir,S - Sale,$14.76,"-24,000","3,521,336",-1%,"-$354,240",#N/A,#N/A
2022-03-30 17:16:00,2022-03-29,NET,"Cloudflare, Inc.",Seifert Thomas J,CFO,S - Sale+OE,$129.35,"-10,000","86,433",-10%,"-$1,293,468",#N/A,#N/A
2022-03-30 17:21:12,2022-03-28,KALU,Kaiser Aluminum Corp,Gerard Leo Wilfred,Dir,S - Sale,$92.48,-663,"2,941",-18%,"-$61,316",#N/A,#N/A
2022-03-30 17:23:04,2022-03-28,NOVN,"Novan, Inc.",Bierman James L,Dir,P - Purchase,$3.45,#ERROR!,"3,000",0.5,#ERROR!,1000,3450
2022-03-30 17:28:41,2022-03-28,PLYA,Playa Hotels & Resorts N.V.,Peterson Karl Mr.,Dir,S - Sale,$8.46,"-30,000","3,084,033",-1%,"-$253,800",#N/A,#N/A
2022-03-30 17:32:08,2022-03-29,SSB,Southstate Corp,Williams Douglas Lloyd,"Pres, Atlanta Banking Grp",S - Sale,$85.02,"-4,950","89,269",-5%,"-$420,849",#N/A,#N/A
2022-03-30 17:33:33,2022-03-28,CRCT,"Cricut, Inc.","Abdiel Capital Management, LLC",10%,P - Purchase,$12.51,#ERROR!,"27,462,911",0%,#ERROR!,80000,1000650
2022-03-30 17:34:22,2022-03-28,XMTR,"Xometry, Inc.",Rallo James M,CFO,S - Sale+OE,$35.01,"-23,529","21,687",-52%,"-$823,850",#N/A,#N/A
2022-03-30 17:46:53,2022-03-28,IVZ,Invesco Ltd.,"Trian Fund Management, L.P.",10%,P - Purchase,$23.04,#ERROR!,"52,034,034",0.07,#ERROR!,3529920,81330906
2022-03-30 17:49:52,2022-03-29,DXCM,Dexcom Inc,Regan Barry J.,EVP Global Operations,S - Sale,$500.00,"-1,106","16,345",-6%,"-$553,000",#N/A,#N/A
2022-03-30 17:50:57,2022-03-28,NUVA,Nuvasive Inc,Barry James Christopher,CEO,S - Sale,$55.00,"-5,000","55,218",-8%,"-$275,000",#N/A,#N/A
2022-03-30 17:52:10,2022-03-29,GL,Globe Life Inc.,Henrie Michael Shane,"SVP, Chief Accounting Officer",S - Sale+OE,$102.94,"-1,500",126,-92%,"-$154,409",#N/A,#N/A
2022-03-30 18:02:02,2022-03-28,ON,On Semiconductor Corp,Mascarenas Paul Anthony,Dir,S - Sale,$65.00,"-20,000","41,981",-32%,"-$1,300,000",#N/A,#N/A
2022-03-30 18:04:49,2022-03-29,ADI,Analog Devices Inc,Doluca Tunc,Dir,S - Sale,$170.00,"-4,600","766,484",-1%,"-$782,000",#N/A,#N/A
2022-03-30 18:08:52,2022-03-28,RDI,Reading International Inc,Cotter Margaret,"Chairperson, EVP - RE Dev, NY, 10%",S - Sale,$4.30,"-8,250","2,156,754",0%,"-$35,465",#N/A,#N/A
2022-03-30 18:10:43,2022-03-29,EXPE,"Expedia Group, Inc.",Khosrowshahi Dara,Dir,S - Sale,$200.00,"-5,000","304,022",-2%,"-$1,000,000",#N/A,#N/A
2022-03-30 18:11:36,2022-03-29,AKAM,Akamai Technologies Inc,McGowan Edward J,CFO,S - Sale,$120.00,"-3,805","15,348",-20%,"-$456,600",#N/A,#N/A
2022-03-30 18:12:54,2022-03-28,RDI,Reading International Inc,Cotter Ellen M,"Vice Chair, Pres, CEO, 10%",S - Sale,$4.30,"-8,250","2,115,953",0%,"-$35,465",#N/A,#N/A
2022-03-30 18:14:26,2022-03-28,RDI,Reading International Inc,James J. Cotter Living Trust,"Member of Sec.13(d)(3) Group, 10%",S - Sale,$4.30,"-8,250","1,301,149",-1%,"-$35,465",#N/A,#N/A
2022-03-30 18:20:43,2022-03-29,EPAC,Enerpac Tool Group Corp,Dillon Ricky T,EVP-CFO,S - Sale,$22.41,"-8,955","85,261",-10%,"-$200,663",#N/A,#N/A
2022-03-30 18:25:15,2022-03-28,NSYS,Nortech Systems Inc,Kunin David B,"Dir, 10%",P - Purchase,$10.10,#ERROR!,"1,407,668",0%,#ERROR!,4752,47982
2022-03-30 18:26:18,2020-12-24,NSYS,Nortech Systems Inc,Jones Christopher Dean,CFO,P - Purchase,$6.02,#ERROR!,"50,000",0.13,#ERROR!,5803,34913
2022-03-30 18:27:23,2022-03-28,PSMT,Pricesmart Inc,Price Philanthropies Foundation,10%,S - Sale,$79.52,"-20,000","3,433,755",-1%,"-$1,590,446",#N/A,#N/A
2022-03-30 18:27:57,2022-03-28,OSG,Overseas Shipholding Group Inc,"Cyrus Capital Partners, L.P.",10%,S - Sale,$2.10,"-70,323","16,833,474",0%,"-$147,678",#N/A,#N/A
2022-03-30 18:29:55,2022-03-28,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,$79.52,"-20,000","2,106,122",-1%,"-$1,590,446",#N/A,#N/A
2022-03-30 18:31:48,2022-03-28,DASH,"Doordash, Inc.",Payne Christopher D,"Pres, COO",S - Sale+OE,$114.66,"-44,000","304,402",-13%,"-$5,044,932",#N/A,#N/A
2022-03-30 18:40:46,2022-03-28,FXLV,F45 Training Holdings Inc.,Wahlberg Mark,Dir,S - Sale,$11.13,"-61,139","2,194,871",-3%,"-$680,716",#N/A,#N/A
2022-03-30 18:46:42,2022-03-29,ZUMZ,Zumiez Inc,Visser Chris K.,"GC, Sec.",S - Sale+OE,$41.78,"-8,888","12,339",-42%,"-$371,360",#N/A,#N/A
2022-03-30 18:46:50,2022-03-29,RPRX,Royalty Pharma Plc,Riggs Rory B,Dir,S - Sale,$38.59,"-60,000","701,899",-8%,"-$2,315,322",#N/A,#N/A
2022-03-30 18:47:25,2022-03-29,IIVI,II-Vi Inc,Kramer Francis J,Dir,S - Sale+OE,$75.00,"-22,610","589,231",-4%,"-$1,695,800",#N/A,#N/A
2022-03-30 18:47:59,2022-03-29,IIVI,II-Vi Inc,Xia Howard H.,Dir,S - Sale+OE,$74.40,"-6,000","35,746",-14%,"-$446,400",#N/A,#N/A
2022-03-30 18:48:09,2022-03-29,ESS,"Essex Property Trust, Inc.",Schall Michael J,"Pres, CEO",S - Sale+OE,$349.19,"-12,132","51,384",-19%,"-$4,236,373",#N/A,#N/A
2022-03-30 18:48:36,2022-03-28,TW,Tradeweb Markets Inc.,Bruni Enrico,"MD, Europe, Asia",S - Sale,$90.09,"-18,766","82,702",-18%,"-$1,690,664",#N/A,#N/A
2022-03-30 18:51:33,2022-03-28,OGE,Oge Energy Corp.,Horn Patricia D,"VP-Governance, Corp Sec",S - Sale,$39.95,"-4,015","35,018",-10%,"-$160,399",#N/A,#N/A
2022-03-30 18:51:51,2022-03-29,ESS,"Essex Property Trust, Inc.",Kleiman Angela L.,"Sr. EVP, COO",S - Sale+OE,$354.21,"-6,309","8,110",-44%,"-$2,234,710",#N/A,#N/A
2022-03-30 18:56:00,2022-03-29,MANT,Mantech International Corp,Pedersen George J,10%,S - Sale+OE,$78.22,"-9,384,843","2,195,157",-81%,"-$734,093,355",#N/A,#N/A
2022-03-30 18:59:37,2022-03-28,TRUP,"Trupanion, Inc.",Rawlings Darryl,CEO,S - Sale,$90.80,"-4,000","857,109",0%,"-$363,200",#N/A,#N/A
2022-03-30 18:59:59,2022-03-28,TRUP,"Trupanion, Inc.",Tooth Margaret,Pres,S - Sale,$91.24,-150,"36,030",0%,"-$13,686",#N/A,#N/A
2022-03-30 19:02:26,2022-03-28,EOLS,"Evolus, Inc.",Moatazedi David,See Remarks,S - Sale,$11.62,"-6,104","547,282",-1%,"-$70,928",#N/A,#N/A
2022-03-30 19:02:56,2022-03-28,ILMN,"Illumina, Inc.",Dadswell Charles,"SVP, GC",S - Sale,$342.83,-368,"7,795",-5%,"-$126,161",#N/A,#N/A
2022-03-30 19:16:52,2022-03-28,TSLA,"Tesla, Inc.",Baglino Andrew D,"SVP Powertrain, Energy Eng.",S - Sale+OE,"$1,065.00","-3,500","20,138",-15%,"-$3,727,500",#N/A,#N/A
2022-03-30 19:19:43,2022-03-28,TMDX,"Transmedics Group, Inc.",Carey John F,VP of Operations,S - Sale+OE,$25.01,"-4,500",379,-92%,"-$112,545",#N/A,#N/A
2022-03-30 19:32:50,2022-03-30,TMC,Tmc the Metals Co Inc.,Shesky Craig,CFO,P - Purchase,$1.80,#ERROR!,"678,316",0.02,#ERROR!,15000,26979
2022-03-30 19:57:42,2022-03-29,NEXI,"Neximmune, Inc.",Jones Kristi,"Pres, CEO",P - Purchase,$3.74,#ERROR!,"73,078",0.16,#ERROR!,10000,37400
2022-03-30 20:17:17,2022-03-28,EXEL,"Exelixis, Inc.",Hessekiel Jeffrey,"EVP, GC, Sec",S - Sale,$22.00,"-18,000","606,235",-3%,"-$396,000",#N/A,#N/A
2022-03-30 20:21:04,2022-03-29,MA,Mastercard Inc,Vosburg Craig,Chief Product Officer,S - Sale,$365.00,"-1,561","41,314",-4%,"-$569,766",#N/A,#N/A
2022-03-30 20:27:49,2022-03-30,SBOW,"Silverbow Resources, Inc.",Woolverton Sean C,CEO,S - Sale,$35.14,"-10,000","250,721",-4%,"-$351,400",#N/A,#N/A
2022-03-30 20:33:44,2022-03-28,PRVA,"Privia Health Group, Inc.",Mehrotra Parth,"Pres, COO",S - Sale+OE,$25.09,"-20,000","97,391",-17%,"-$501,800",#N/A,#N/A
2022-03-30 20:34:39,2022-03-28,PRVA,"Privia Health Group, Inc.",Bartrum Thomas,"EVP, GC",S - Sale+OE,$25.09,"-10,000","27,391",-27%,"-$250,900",#N/A,#N/A
2022-03-30 20:48:56,2022-03-28,BOX,Box Inc,Berkovitch Eli,"VP Chief Acct Ofr, Controller",S - Sale,$28.37,"-8,000","128,727",-6%,"-$226,920",#N/A,#N/A
2022-03-30 20:51:29,2022-03-28,ACEL,"Accel Entertainment, Inc.",Peterson Karl Mr.,Dir,S - Sale,$12.51,"-35,000","2,813,145",-1%,"-$437,787",#N/A,#N/A
2022-03-30 21:00:17,2022-03-28,JOAN,Joann Inc.,Webb Darrell,Dir,S - Sale,$12.29,"-10,165","202,380",-5%,"-$124,883",#N/A,#N/A
2022-03-30 21:25:28,2022-03-28,FORA,Forian Inc.,Wygod Martin J,Dir,P - Purchase,$6.43,#ERROR!,"2,522,845",0.01,#ERROR!,15373,98813
2022-03-30 21:26:54,2021-09-13,JAGX,"Jaguar Health, Inc.",Conte Lisa A,"CEO, Pres",P - Purchase,$2.51,#ERROR!,"8,003",>999%,#ERROR!,7968,20000
2022-03-30 21:30:17,2022-03-30,DOUG,Douglas Elliman Inc.,Liebowitz Michael,Dir,P - Purchase,$7.23,242,"65,242",0%,#ERROR!,242,1750
2022-03-30 21:32:31,2021-09-13,JAGX,"Jaguar Health, Inc.",Lizak Carol R.,CFO,P - Purchase,$2.51,#ERROR!,"7,968",New,#ERROR!,7968,20000
2022-03-30 21:34:00,2022-03-29,JOAN,Joann Inc.,Webb Darrell,Dir,S - Sale,$12.50,"-94,568","107,812",-47%,"-$1,182,374",#N/A,#N/A
2022-03-31 6:10:54,2022-03-29,MPC,Marathon Petroleum Corp,Rucker Kim K.W.,Dir,S - Sale,$83.00,"-5,000","39,037",-11%,"-$415,000",#N/A,#N/A
2022-03-31 6:12:13,2021-02-19,VINO,"Gaucho Group Holdings, Inc.",Cannon Reuben,Dir,P - Purchase,$6.00,#ERROR!,"10,376",0.47,#ERROR!,3333,19998
2022-03-31 8:31:44,2022-03-29,PALI,"Palisade Bio, Inc.",Dawson Michael John,Chief Medical Officer,P - Purchase,$1.14,#ERROR!,"15,000",New,#ERROR!,15000,17093
2022-03-31 9:02:37,2022-03-29,AFL,Aflac Inc,Riggieri Albert,"SVP, Chief Actuary",S - Sale+OE,$65.05,"-1,687","26,240",-6%,"-$109,739",#N/A,#N/A
2022-03-31 10:13:23,2022-03-30,AOMR,"Angel Oak Mortgage, Inc.",Minami W D,Dir,P - Purchase,$16.28,#ERROR!,"12,411",0.42,#ERROR!,3700,60252
2022-03-31 10:20:43,2022-03-29,LH,Laboratory Corp of America Holdings,Van Der Vaart Sandra D,"EVP, GC",S - Sale,$277.11,"-2,449","5,287",-32%,"-$678,642",#N/A,#N/A
2022-03-31 10:24:43,2022-03-29,LH,Laboratory Corp of America Holdings,Schroeder Mark S,"EVP, Pres-Diagnostics Lab",S - Sale,$277.11,"-2,356","6,605",-26%,"-$652,871",#N/A,#N/A
2022-03-31 10:52:48,2022-03-30,EDSA,"Edesa Biotech, Inc.",Nijhawan Pardeep,"CEO, 10%",P - Purchase,$3.05,#ERROR!,"3,290,285",0%,#ERROR!,2000,6098
2022-03-31 11:02:35,2022-03-30,HGBL,Heritage Global Inc.,Hexner Michael,Dir,P - Purchase,$1.35,#ERROR!,"151,026",0.14,#ERROR!,18657,25187
2022-03-31 11:13:38,2022-03-29,MRVL,"Marvell Technology, Inc.",Christman Dan,"EVP, Storage Business Group",S - Sale,$75.87,"-15,000","123,509",-11%,"-$1,138,050",#N/A,#N/A
2022-03-31 11:18:23,2022-03-30,WLK,Westlake Corp,Bender Mark Steven,"EVP, CFO",S - Sale+OE,$124.80,"-6,000","30,725",-16%,"-$748,810",#N/A,#N/A
2022-03-31 11:18:44,2022-03-30,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,"$1,450.35",20,"369,027",0%,#ERROR!,20,29007
